datetime;open;high;low;close
2020-08-10;2033.70996;2050.10010;2019.42004;2027.77002
2020-08-07;2064.52002;2072.89990;2015.47998;2035.030029
2020-08-06;2040.030029;2069.84009;2034.82996;2063.81006
2020-08-05;2018.97998;2056.10010;2010.32996;2040.40002
2020-08-04;1976.44995;2019.95996;1968.38000;2018.52002
2020-08-03;1980.43005;1985.21997;1960.15002;1977.25
2020-07-31;1960.95996;1981.10999;1955.98999;1975.89001
2020-07-30;1970.89001;1972.25;1940.17004;1960.5
2020-07-29;1959.70996;1980.67004;1944.95996;1970.72998
2020-07-28;1942.21997;1981.14001;1907.68994;1959.5
2020-07-27;1899.29004;1945.70996;1899.29004;1942.42004
2020-07-24;1886.82996;1906.46997;1881.57996;1901.45996
2020-07-23;1871.96997;1898.48999;1862.38000;1887.43994
2020-07-22;1841.89001;1872.41003;1840.25;1872.069946
2020-07-21;1815.53003;1843.75;1815.43994;1842.21997
2020-07-20;1809.28003;1820.76001;1805.69995;1816.089966
2020-07-17;1797.30005;1812.58997;1795.10999;1809.90002
2020-07-16;1811.71997;1813.41003;1795.099976;1797.050049
2020-07-15;1808.14001;1815;1802.91003;1811.90002
2020-07-14;1802.77002;1810.93994;1791.020020;1807.78003
2020-07-13;1798.68994;1813.65002;1797.93994;1803.39001
2020-07-10;1801.70996;1810.93994;1794.46997;1798.89001
2020-07-09;1810.68005;1815.98999;1795.76001;1803.18994
2020-07-08;1794.93005;1818.37000;1791.81995;1810.78003
2020-07-07;1784.56995;1797.93005;1774.37000;1795.26001
2020-07-06;1776.23999;1786.97998;1770.089966;1783.90002
2020-07-03;1774.030029;1777.010010;1772.030029;1775.050049
2020-07-02;1769.59998;1780.20996;1757.84998;1776.13000
2020-07-01;1780.91003;1789.27002;1759.020020;1770.31995
2020-06-30;1771.77002;1786.45996;1765.77002;1781.66003
2020-06-29;1773.27002;1775.85999;1766.069946;1772.28003
2020-06-26;1762.34998;1772.35999;1748.040039;1771.46997
2020-06-25;1759.76001;1768.83997;1755.22998;1761.81995
2020-06-24;1769.089966;1780.060059;1761.089966;1762.43005
2020-06-23;1756.030029;1771.68994;1747.90002;1767.54004
2020-06-22;1749;1763.81995;1743.78003;1755.43994
2020-06-19;1723.16003;1745.68005;1721.35999;1743.62000
2020-06-18;1725.56995;1736.87000;1717.28003;1722.98999
2020-06-17;1727.33997;1730.62000;1713.37000;1727.040039
2020-06-16;1725.79004;1733.060059;1715.93005;1727.45996
2020-06-15;1732.34998;1734.78003;1704.76001;1725.53003
2020-06-12;1728.31995;1743.58997;1723.12000;1730.80005
2020-06-11;1737.10999;1744.71997;1721.33997;1727.51001
2020-06-10;1714.32996;1740.29004;1708.82996;1737.099976
2020-06-09;1700.25;1720.75;1691.92004;1714.56995
2020-06-08;1684.16003;1701.27002;1677.60999;1695.46997
2020-06-05;1711.19995;1716.39001;1670.75;1685.82996
2020-06-04;1699.10999;1722.21997;1697.40002;1711.83997
2020-06-03;1728.96997;1732.92004;1690.010010;1698.63000
2020-06-02;1740.93005;1745.54004;1721.52002;1727.96997
2020-06-01;1736.42004;1744.52002;1727.030029;1740.33997
2020-05-29;1721.69995;1738.98999;1713.79004;1728.30005
2020-05-28;1709.68005;1727.68994;1707.18994;1719.40002
2020-05-27;1712.030029;1715.77002;1693.59998;1709.25
2020-05-26;1729.65002;1736.29004;1708.31006;1712.44995
2020-05-25;1734.72998;1735.56995;1720.46997;1729.56995
2020-05-22;1725.26001;1741.51001;1724.29004;1736.069946
2020-05-21;1750.18005;1750.64001;1717.56006;1726.33997
2020-05-20;1744.43994;1754.079956;1740.91003;1749.5
2020-05-19;1733.37000;1748.77002;1725.82996;1745.10999
2020-05-18;1742.93005;1764.81006;1726.26001;1732.31995
2020-05-15;1731.13000;1753.25;1728.52002;1743
2020-05-14;1715.010010;1737.33997;1710.39001;1730.65002
2020-05-13;1701.20996;1718.32996;1697.92004;1715.98999
2020-05-12;1696.25;1711.040039;1692.28003;1702.71997
2020-05-11;1703.76001;1713.67004;1691.56006;1697.34998
2020-05-08;1717.45996;1724.56006;1701.60999;1702.65002
2020-05-07;1686.079956;1722.020020;1681.95996;1717.93994
2020-05-06;1705.77002;1707.84998;1681.33997;1685.88000
2020-05-05;1701.78003;1712.59998;1691.13000;1707.17004
2020-05-04;1697.26001;1712;1690.95996;1701.68994
2020-05-01;1685.23999;1706.20996;1669.81995;1700.41003
2020-04-30;1715.21997;1726.14001;1684.16003;1685.050049
2020-04-29;1708.71997;1717.52002;1697.71997;1712.38000
2020-04-28;1716.18994;1716.18994;1691.80005;1708.63000
2020-04-27;1724.85999;1727.81995;1705.81995;1715.56995
2020-04-24;1733.31995;1737.89001;1710.63000;1729.43005
2020-04-23;1713;1738.83997;1704.050049;1731.58997
2020-04-22;1686.46997;1719.66003;1680.050049;1714.81995
2020-04-21;1694.21997;1698.47998;1660.98999;1687.020020
2020-04-20;1691.43994;1703.020020;1671.73999;1694.12000
2020-04-17;1713.48999;1718.68994;1678.52002;1684.68994
2020-04-16;1716.29004;1738.73999;1706.92004;1718.40002
2020-04-15;1729.43005;1731.43005;1706.98999;1716.59998
2020-04-14;1714.089966;1748.5;1709.099976;1729.69995
2020-04-13;1682.25;1722.35999;1672.94995;1714.31995
2020-04-10;1675;1696.5;1675;1689.90002
2020-04-09;1644.28003;1690.29004;1642.33997;1684.069946
2020-04-08;1645.93994;1657.060059;1641.15002;1646.52002
2020-04-07;1662.38000;1671.88000;1641.060059;1648.94995
2020-04-06;1596.80005;1669.76001;1596.80005;1663
2020-04-03;1609.98999;1627.040039;1607;1618.44995
2020-04-02;1590.75;1621.27002;1576.43005;1613.79004
2020-04-01;1569.44995;1604.12000;1568.91003;1595.050049
2020-03-31;1612.25;1623.52002;1562.25;1571.31006
2020-03-30;1617.38000;1635.58997;1607.63000;1623.30005
2020-03-27;1634.98999;1640.76001;1614.75;1623.5
2020-03-26;1620.16003;1645.80005;1595.81006;1632.38000
2020-03-25;1618.79004;1636.29004;1584.18005;1613.79004
2020-03-24;1565.35999;1644.34998;1564.77002;1622.030029
2020-03-23;1508.25;1561.76001;1485.40002;1553.81006
2020-03-20;1470.39001;1516.43005;1460.48999;1498.23999
2020-03-19;1486.099976;1501.60999;1464.75;1471
2020-03-18;1527.30005;1546.050049;1472.59998;1486.30005
2020-03-17;1512.050049;1553.10999;1465.59998;1528.57996
2020-03-16;1550.58997;1573.48999;1451.68005;1514.60999
2020-03-13;1576.82996;1597.71997;1506.72998;1529.69995
2020-03-12;1634.68994;1650.13000;1560.95996;1577.089966
2020-03-11;1649.68994;1670.96997;1632.90002;1635.030029
2020-03-10;1678.90002;1680.35999;1642.10999;1649.35999
2020-03-09;1694.59998;1703.16003;1657.95996;1680.19995
2020-03-06;1670.66003;1692.10999;1647.97998;1674.22998
2020-03-05;1635.82996;1674.66003;1634.92004;1670.60999
2020-03-04;1639.84998;1651.68005;1631.98999;1635.82996
2020-03-03;1590.78003;1649.5;1587.79004;1639.77002
2020-03-02;1590.98999;1610.78003;1579.54004;1590.72998
2020-02-28;1642.14001;1649.48999;1565.85999;1585.12000
2020-02-27;1640.56006;1660.43994;1635.66003;1642.34998
2020-02-26;1635.45996;1655.069946;1625.71997;1639.95996
2020-02-25;1660.71997;1660.84998;1629.010010;1635.38000
2020-02-24;1658.95996;1688.95996;1652.30005;1660.71997
2020-02-21;1619.79004;1649.14001;1618.98999;1643.69995
2020-02-20;1611.70996;1623.73999;1603.89001;1619.69995
2020-02-19;1601.80005;1612.91003;1599.48999;1611.64001
2020-02-18;1583.31006;1605.34998;1582.95996;1601.91003
2020-02-17;1584.75;1584.85999;1578.40002;1581.099976
2020-02-14;1576.29004;1585.040039;1573.15002;1584.69995
2020-02-13;1565.62000;1578.10999;1565.43005;1576.39001
2020-02-12;1567.72998;1570.47998;1561.45996;1565.63000
2020-02-11;1572.010010;1573.95996;1562.18005;1567.71997
2020-02-10;1569.93994;1577.16003;1568.010010;1572.30005
2020-02-07;1566.95996;1574.050049;1562.38000;1570.29004
2020-02-06;1556.88000;1568.29004;1552.23999;1566.84998
2020-02-05;1552.56995;1562.31006;1547.19995;1556.69995
2020-02-04;1576.30005;1579.54004;1548.98999;1552.55005
2020-02-03;1589.84998;1591.85999;1571.26001;1576.44995
2020-01-31;1574.27002;1590.19995;1570.83997;1590.19995
2020-01-30;1576.97998;1585.96997;1572.48999;1574.21997
2020-01-29;1566.20996;1577.95996;1563.099976;1577.12000
2020-01-28;1582.050049;1583.17004;1565.64001;1566.23999
2020-01-27;1579.98999;1586.71997;1575.58997;1581.94995
2020-01-24;1563.29004;1575.76001;1556.16003;1570.65002
2020-01-23;1558.93005;1567.93994;1551.29004;1563.32996
2020-01-22;1558.030029;1559.34998;1549.81006;1558.91003
2020-01-21;1560.84998;1568.65002;1546.25;1558.020020
2020-01-20;1558.56006;1562.81006;1556.34998;1561.57996
2020-01-17;1552.90002;1561.30005;1549.26001;1556.60999
2020-01-16;1556.17004;1558.14001;1547.84998;1552.79004
2020-01-15;1546.26001;1558.22998;1546.010010;1556.18994
2020-01-14;1548.31006;1548.80005;1535.88000;1546.37000
2020-01-13;1562.29004;1562.30005;1546.52002;1548.30005
2020-01-10;1552.26001;1563.18994;1545.31995;1562.28003
2020-01-09;1555.76001;1561.32996;1539.88000;1552.37000
2020-01-08;1573.98999;1611;1551.96997;1555.81006
2020-01-07;1565.93005;1577.38000;1555.099976;1573.98999
2020-01-06;1560.58997;1582.68994;1560.58997;1565.95996
2020-01-03;1529.10999;1553.44995;1527.94995;1551.65002
2020-01-02;1517.13000;1531.30005;1517.089966;1528.93994
2020-01-01;1517.26001;1517.47998;1517.19995;1517.30005
